title,text,link,date,symbol
Apple Pauses Hiring for Roles Outside R&D in Cost-Cutting ...,"AAPL. APPLE INC. 155.00. USD. -0.85-0.55%. Apple Inc. has paused hiring for many jobs outside of research and development, an escalation of an existing plan...",https://www.bloomberg.com/news/articles/2022-11-03/apple-pauses-hiring-for-roles-outside-research-and-development,2022-11-03,AAPL
"Apple Pause, Lyft Layoffs Herald New Phase of Tech Austerity",AAPL. APPLE INC. 155.85. USD. +2.86+1.87% · LYFT. LYFT INC-A. 9.60. USD. +0.61+6.79% · AMZN. AMAZON.COM INC. 100.04. USD. +3.84+3.99%.,https://www.bloomberg.com/news/articles/2022-11-03/amazon-freeze-lyft-layoffs-herald-new-phase-of-tech-austerity,2022-11-03,AAPL
Chart master: Is Apple primed for a break down?,AAPL-0.40 (-0.26%) After Hours. Share Share Article via Facebook Share Article via Twitter Share Article via LinkedIn. Share Article via Email.,https://www.cnbc.com/video/2022/11/03/chart-master-is-apple-primed-for-a-break-down.html,2022-11-03,AAPL
2 Top Growth Stocks I'd Buy Right Now Without Any Hesitation,Key Points · NASDAQ: AAPL · The market downturn gives investors a target-rich environment to find good businesses at great prices. · Apple · NASDAQ: AAPL · Shopify.,https://www.fool.com/investing/2022/11/03/2-top-growth-stocks-id-buy-right-now-without-any-h/,2022-11-03,AAPL
Dow Jones Falls 350 Points On Jobless Claims; Roku Dives ...,"Electric-vehicle giant Tesla (TSLA) traded down 1% Thursday morning, while Dow Jones tech leaders Apple (AAPL) and Microsoft (MSFT) were also squarely lower...",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-ahead-of-jobless-claims-roku-dives-on-earnings-jobs-report-next/,2022-11-03,AAPL
"Apple’s AR glasses could be pushed back to 2025 or 2026 amid ‘design issues,’ says analyst","The tech giant's augmented- and virtual-reality moves are being closely monitored, with Apple AAPL, -0.55% reportedly working on an AR/VR standalone headset...",https://www.marketwatch.com/story/apples-ar-glasses-could-be-pushed-back-to-2025-or-2026-amid-design-issues-says-analyst-11667500335,2022-11-03,AAPL
Unusual Options Activity and Flow in Apple (AAPL),"Unusual Options Activity and Flow in Apple (AAPL) ... On November 2, 2022, among the underlying components of the NYSE, Unusual Whales saw unusual or noteworthy...",https://www.nasdaq.com/articles/unusual-options-activity-and-flow-in-apple-aapl,2022-11-04,AAPL
"Why Apple's Stock Is Beating Microsoft, Alphabet, and Amazon","Microsoft MSFT, Alphabet GOOG, and Amazon AMZN saw their shares shellacked following their earnings releases. However, Apple AAPL has escaped unscathed, with...",https://www.thestreet.com/investing/why-apples-stock-is-beating-the-rest,2022-11-04,AAPL
Apple adding new iPhone manufacturing partner in India as it ...,"Taiwan-based Pegatron - which Apple (AAPL) already works with - is making iPhone 14 units in its factory in Tamil Nadu, India, the news outlet reported, citing...",https://seekingalpha.com/news/3901918-apple-adding-new-iphone-manufacturing-partner-in-india-as-it-shifts-from-china-report,2022-11-04,AAPL
Apple's Next Step in Ads Will Be Built Around New Soccer Deal,AAPL. APPLE INC. 152.99. USD. +0.40+0.26%. Apple Inc. is building an advertising network for live television as part of its deal to stream Major League...,https://www.bloomberg.com/news/articles/2022-11-04/apple-s-next-step-in-ads-will-be-built-around-new-soccer-deal,2022-11-04,AAPL
"Pre-Market Most Active for Nov 4, 2022 : TQQQ, DKNG, XPEV ...","(AAPL) is +1.4 at $140.05, with 1,025,641 shares traded. Over the last four weeks they have had 3 up revisions for the earnings forecast, for the fiscal quarter...",https://www.nasdaq.com/articles/pre-market-most-active-for-nov-4-2022-:-tqqq-dkng-xpev-nio-sqqq-baba-qqq-aapl-amzn-twlo,2022-11-04,AAPL
Apple and Google stocks just had their worst week in more than two years,"Apple's stock AAPL, -0.55% finished down 11.2% on the week, its worst weekly performance since the week that ended March 20, 2020, according to Dow Jones...",https://www.marketwatch.com/story/apple-and-google-stocks-both-had-their-worst-week-in-more-than-two-years-11667593516,2022-11-04,AAPL
Here's How Much You Would Have Made Owning Apple Stock In The Last 15 Years - Apple (NASDAQ:AAPL),"Currently, Apple has a market capitalization of $2.18 trillion. Buying $100 In AAPL: If an investor had bought $100 of AAPL stock 15 years ago, it would be...",https://www.benzinga.com/news/earnings/22/11/29570450/heres-how-much-you-would-have-made-owning-apple-stock-in-the-last-15-years,2022-11-04,AAPL
"PayPal Stock Is Down, but Wall Street Likes the Long-Term View","PayPal had also announced more collaboration with Apple (AAPL) in processing payments. But rather than focus on PayPal's good news, Wall Street appeared...",https://www.barrons.com/articles/paypal-earnings-stock-wall-street-51667586298,2022-11-04,AAPL
"PayPal: Q3 Turnaround And Apple Win, But E-Commerce ...","Management now targets Non-GAAP EPS growth of at least 15% in 2023. Importantly for the medium term, PayPal has reached a new agreement with Apple (AAPL) to...",https://seekingalpha.com/article/4553357-paypal-q3-turnaround-and-apple-win-but-e-commerce-slowing,2022-11-04,AAPL
Dow Jones Futures Rise: Jobs Report Key For Market Rally As ...,"Apple (AAPL) is still above its June bottom, but has tumbled this week back toward its October lows. Key earnings movers Thursday night included Amgen...",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-await-critical-jobs-report-as-apple-google-weigh-on-market-rally/,2022-11-04,AAPL
Apple Stock: You Have Been Warned (NASDAQ:AAPL),"Today, I want to warn all investors once again that it is still too early to buy AAPL no matter how much you believe in the company. · The risks continue to...",https://seekingalpha.com/article/4554246-apple-stock-you-have-been-warned,2022-11-07,AAPL
Apple (AAPL) warns iPhone supply hurt by anti-virus China ...,Apple (AAPL) warns iPhone supply hurt by anti-virus China COVID restrictions at Foxconn. New iPhone 14 production was temporarily reduced at a factory in...,https://www.shacknews.com/article/133004/apple-aapl-iphone-supply-shortage-covid-china,2022-11-07,AAPL
Apple Stock: iPhone 14 Pro Fears Could Be An Opportunity,"Apple stock AAPL dipped by as much as 1.9% on Monday morning. The culprit: through a very brief press release, the Cupertino company preannounced...",https://www.thestreet.com/apple/iphone/apple-stock-iphone-14-pro-fears-could-be-an-opportunity,2022-11-07,AAPL
Wedbush: iPhone factory's COVID issues not a reason to sell ...,"AAPL: 155 ( -0.85 ). Toggle navigation Close Nav. AppleInsider Logo ... AAPL: 155 ( -0.85 ). Copyright © 2023, Quiller Media, Inc.",https://appleinsider.com/articles/22/11/07/wedbush-iphone-factorys-covid-issues-not-a-reason-to-sell-apple-stock,2022-11-07,AAPL
"5 stocks to watch for Monday: Apple, Meta Platforms ...","Following the news, AAPL dropped about 2% in premarket action. Meta Platforms (META) edged up in premarket trading following reports that it is planning...",https://seekingalpha.com/news/3902516-5-stocks-to-watch-for-monday-apple-meta-platforms-biontech-and-more,2022-11-07,AAPL
"DuPont Capital Management Sold Apple, Microsoft, and Mastercard Stock","DuPont Capital slashed positions in iPhone maker Apple (ticker: AAPL), software giant Microsoft (MSFT), and cards firm Mastercard (MA), and nearly tripled...",https://www.barrons.com/articles/dupont-capital-apple-microsoft-mastercard-match-stock-51667598855,2022-11-07,AAPL
"Apple, Meta and Wells Fargo are in the news. Here's what we ...","Three of our Club stocks — Apple (AAPL), Meta Platforms (META) and Wells Fargo (WFC) — were in the news Monday. Here's what we think of the developments.",https://www.cnbc.com/2022/11/07/apple-meta-and-wells-fargo-are-in-the-news-what-the-club-thinks.html,2022-11-07,AAPL
"Covid Hits Apple, Meta Layoffs, Crypto Bust-up - What's ...",... Covid-19 wreaks havoc with the biggest iPhone production hub in the world; forcing Apple (NASDAQ:AAPL) to warn about holiday season shipments.,https://www.investing.com/news/economy/covid-hits-apple-meta-layoffs-crypto-bustup--whats-moving-markets-2934427,2022-11-07,AAPL
7 No-Brainer Stocks to Buy for 2023 and Beyond,Apple (AAPL): Apple recorded another record-breaking quarter with plenty of growth ahead. ASML (ASML): ASML is proving semiconductor stocks have plenty of life...,https://investorplace.com/2022/11/7-no-brainer-stocks-to-buy-for-2023-and-beyond/,2022-11-07,AAPL
Berkshire: Compelling Value Following Strong Results (NYSE ...,"American Express (AXP), Apple (AAPL), Bank of America (BAC), Chevron (CVX), and Coca-Cola (KO) all rose since the end of the third quarter, with Chevron and...",https://seekingalpha.com/article/4554205-berkshire-hathaway-compelling-value-following-strong-q3-earnings,2022-11-07,AAPL
Apple Stock's Safe-Haven Status at Risk as Headwinds Mount,In this article ; AAPL. APPLE INC. 155.00 ; MSFT. MICROSOFT CORP. 279.43 ; GOOGL. ALPHABET INC-A. 101.62 ; UBSG. UBS GROUP AG. 17.11 ; AMZN. AMAZON.COM INC. 98.95.,https://www.bloomberg.com/news/articles/2022-11-08/apple-stock-s-haven-status-at-risk-as-headwinds-rise-tech-watch,2022-11-08,AAPL
HIPAA vs Ethical Care: Accounting for Privacy With ...,"AAPL members are required to be members of the APA, the American Academy of Child and Adolescent Psychiatry, or the Canadian Psychiatric Association. Therefore,...",https://www.psychiatrictimes.com/view/hipaa-vs-ethical-care-accounting-for-privacy-with-neuropsychiatric-impairments,2022-11-08,AAPL
3 Top Tech Stocks to Buy in November,"Advanced Micro Devices (AMD 7.72%), CrowdStrike Holdings (CRWD 3.25%), and Apple (AAPL 1.87%) are three companies that are witnessing robust demand for...",https://www.fool.com/investing/2022/11/08/3-top-tech-stocks-to-buy-in-november/,2022-11-08,AAPL
Is Science Drifting Into the Dark Ages?,"AAPL members are required to be members of the APA, the American Academy of Child and Adolescent Psychiatry, or the Canadian Psychiatric Association. Therefore,...",https://www.psychiatrictimes.com/view/is-science-drifting-into-the-dark-ages-,2022-11-08,AAPL
Developments spring up in Cary and Morrisville near Apple campus,"And if Apple (Nasdaq: AAPL) does complete its facility in RTP and create thousands of jobs in the Triangle, a flurry of development is expected to follow.",https://www.bizjournals.com/triangle/news/2022/11/08/development-cary-morrisville-apple-north-carolina.html,2022-11-08,AAPL
7 No-Brainer Retirement Stocks to Buy for 2023 and Beyond,Apple (AAPL): Time-tested business that continues to turn heads with its strong operating performance. Berkshire Hathaway (BRK-B): Incredible wealth compounder...,https://investorplace.com/2022/11/7-no-brainer-retirement-stocks-to-buy-for-2023-and-beyond/,2022-11-08,AAPL
Can the PC Market Bounce Back From Its Recent Lows?,"Apple, Inc. AAPL is the only company among the top five to post a jump in shipments. AAPL's shipments grew 7% year over year in the third quarter after...",https://finance.yahoo.com/news/pc-market-bounce-back-recent-130201656.html,2022-11-08,AAPL
"Apple design chief role hard to fill; three options, all of them ...",AAPL Company. Breaking news from Cupertino. We'll give you t… Jony Ive. Sir Jonathan...,https://9to5mac.com/2022/11/08/apple-design-chief/,2022-11-08,AAPL
2 FAANG Stocks to Buy Hand Over Fist and 1 to Avoid Like the ...,"Apple (AAPL -0.55%); Amazon (AMZN -1.09%); Netflix (NFLX -2.12%); Google, which is...",https://www.fool.com/investing/2022/11/08/2-faang-stocks-to-buy-1-to-avoid-like-the-plague/,2022-11-08,AAPL
Mullen Automotive Stock (NASDAQ:MULN): An EV Gamble ...,aaplgoogfbamznnflx. Data is currently not available. Edit My Quotes. Add up to 25 symbols. To add symbols: Type a symbol or company name.,https://www.nasdaq.com/articles/mullen-automotive-stock-nasdaq:muln:-an-ev-gamble-worth-taking,2022-11-08,AAPL
What To Watch On Apple Stock Ahead Of CPI Data - Apple (NASDAQ:AAPL),AAPL+1.87%+ Free Alerts. was trading slightly lower in the premarket on Wednesday after struggling to close Tuesday's trading session up 0.42%.,https://www.benzinga.com/trading-ideas/long-ideas/22/11/29638447/what-to-watch-on-apple-stock-ahead-of-cpi-data,2022-11-09,AAPL
"If I Could Only Buy 1 Stock, This Would Be It","However, Apple (AAPL 1.87%) has staved off the worst market declines, with its shares down 18% since January compared to the Nasdaq-100 Technology Sector...",https://www.fool.com/investing/2022/11/09/if-i-could-only-buy-1-stock-this-would-be-it/,2022-11-09,AAPL
Apple iPhone production delays due to China Covid: Club ...,"(AAPL) have not been spared in this year's tech rout. However, while down roughly 24% in 2022, the company still has a market value of about $2.15 trillion.",https://www.cnbc.com/2022/11/09/apple-iphone-production-delays-due-to-china-covid-club-sticking-with-stock.html,2022-11-09,AAPL
"Berkshire, Apple Q3: Compounding On Steroids Via Buybacks","BRK and AAPL double buybacks. Now, after looking at their buyback individually, let's look at the overpowering potency of the double buybacks. Buffett has...",https://seekingalpha.com/article/4555274-berkshire-hathaway-apple-q3-compounding-steroids-double-buybacks,2022-11-09,AAPL
Better Buy: Amazon vs. Apple,"As a result, the stock market has become a buyer's paradise for investors willing to hold for the long term. Amazon (AMZN -1.09%) and Apple (AAPL -0.55%) have...",https://www.fool.com/investing/2022/11/09/better-buy-apple-vs-amazon/,2022-11-09,AAPL
Apple Limits iPhone File-Sharing Tool Used for Protests in ...,AAPL. APPLE INC. 155.00. USD. -0.85-0.55%. Apple Inc. has limited the AirDrop wireless file-sharing feature on iPhones in China after the mechanism was used...,https://www.bloomberg.com/news/articles/2022-11-10/apple-limits-iphone-file-sharing-tool-used-for-protests-in-china,2022-11-09,AAPL
"3 No-Brainer ""Forever Stocks"" for 2023 and Beyond","The second top-performing stock over 20 years was Apple (NASDAQ:AAPL), which gained 54,292% over the same period. It's fair to say that the iPhone maker...",https://www.nasdaq.com/articles/3-no-brainer-forever-stocks-for-2023-and-beyond,2022-11-09,AAPL
"Lawsuit claims Apple, Amazon colluded to raise iPhone, iPad ...",Nov 9 (Reuters) - Apple Inc (AAPL.O) and Amazon.com Inc (AMZN.O) were accused in an antitrust lawsuit on Wednesday of conspiring to drive up iPhone and iPad...,https://www.reuters.com/legal/lawsuit-claims-apple-amazon-colluded-raise-iphone-ipad-prices-2022-11-09/,2022-11-09,AAPL
Futures: GOP Likely To Win House; Musk Sells More TSLA,"Chip stocks are rebounding, with the SMH ETF convincingly above the 50-day line. Megacap techs such as Apple (AAPL) are trying to bounce, but after huge sell-...",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-gop-wins-house-midterm-elections-elon-musk-sells-tesla-stock/,2022-11-09,AAPL
Goertek stock hammered after AirPods Pro production stop,AAPL: 155 ( -0.85 ). Toggle navigation Close Nav. AppleInsider Logo · News · How-Tos. Apple A-Z. AirPods · Apple TV · Apple Watch · HomePod · iPad...,https://appleinsider.com/articles/22/11/09/goertek-stock-hammered-after-airpods-pro-production-stop,2022-11-09,AAPL
Don't Let This Apple News Sour You on AAPL Stock,The company's shareholders shouldn't be too worried about Apple's potential hiring slowdown. Investors can choose to remain calm and hold AAPL stock if they're...,https://investorplace.com/market360/2022/11/dont-let-this-apple-news-sour-you-on-aapl-stock/,2022-11-10,AAPL
